,name,sex,age,is_adult,job,class_dept,is_passenger,joined,boat_body,ticketprice,survived
1382,"VAN MELCKEBEKE, MrPhilemon",Male,23.0,True,Farmer,3rd Class Passenger,True,Southampton,unknown,9.5,False
1383,"VANDERCRUYSSEN, MrVictor",Male,46.0,True,Farmer,3rd Class Passenger,True,Southampton,unknown,9.0,False
1386,"VANDERPLANCKE, MissAugusta Maria",Female,18.0,True,Servant,3rd Class Passenger,True,Southampton,unknown,18.0,False
1387,"VANDERPLANCKE, MrJulius",Male,31.0,True,Farmer,3rd Class Passenger,True,Southampton,unknown,18.0,False
1385,"VANDERPLANCKE, MrsEmelie Maria",Female,31.0,True,unknown,3rd Class Passenger,True,Southampton,unknown,18.0,False
1384,"VANDERPLANCKE, Mr Leo Edmondus",Male,15.0,False,Farm Labourer,3rd Class Passenger,True,Southampton,unknown,18.0,False
1388,"VANDEWALLE, Mr Nestor Cyriel",Male,28.0,True,Merchant,3rd Class Passenger,True,Southampton,unknown,9.5,False
2156,"VARTANIAN, Mr David",Male,22.0,True,unknown,3rd Class Passenger,True,Cherbourg,unknown,7.2250000000000005,True
1391,"VEAL, Mr Arthur",Male,36.0,True,Greaser,Engineering Crew,False,Southampton,unknown,0.0,False
1389,"VEAL, Mr James",Male,40.0,True,unknown,2nd Class Passenger,True,Southampton,unknown,13.0,False
1390,"VEAL, Mr Thomas Henry Edom",Male,38.0,True,Saloon Steward (1st class),Victualling Crew,False,Southampton,unknown,0.0,False
1392,"VEAR, Mr Henry",Male,33.0,True,Fireman,Engineering Crew,False,Southampton,unknown,0.0,False
1393,"VEAR, Mr William",Male,34.0,True,Fireman,Engineering Crew,False,Southampton,[59],0.0,False
1394,"VESTRÖM, Miss Hulda Amanda Adolfina",Female,14.0,False,Servant,3rd Class Passenger,True,Southampton,unknown,7.854166666666666,False
1395,"VICAT, Sig. Alphonse Jean Eugene",Male,21.0,True,Cook,Restaurant Staff,False,Southampton,unknown,0.0,False
2157,"VIGOTT, Mr Philip Francis",Male,32.0,True,Able Seaman,Deck Crew,False,Southampton,13,0.0,True
1396,"VILLVARLANGE, Mr Pierre Léon Gabriel",Male,19.0,True,Assistant Soup Cook,Restaurant Staff,False,Southampton,unknown,0.0,False
1397,"VINE, Mr Herbert Thomas Gordon",Male,17.0,False,Assistant Restaurant Controller,Restaurant Staff,False,Southampton,unknown,0.0,False
1398,"VIONI, Sig. Roberto",Male,25.0,True,Waiter,Restaurant Staff,False,Southampton,unknown,0.0,False
1400,"VOVK, Mr Janko",Male,21.0,True,General Labourer,3rd Class Passenger,True,Southampton,unknown,7.895833333333333,False
1401,"VULCHEV, Mr Minko Anghelov",Male,26.0,True,General Labourer,3rd Class Passenger,True,Southampton,unknown,7.895833333333333,False
1399,"VÖGELIN-DUBACH, Sig.Johannes",Male,35.0,True,Coffee Man,Restaurant Staff,False,Southampton,unknown,0.0,False
1402,"WAELENS, Mr Achille",Male,22.0,True,Farm Labourer,3rd Class Passenger,True,Southampton,[140],9.0,False
1403,"WAKE, Mr Percy",Male,37.0,True,Assistant baker,Victualling Crew,False,Southampton,unknown,0.0,False
1404,"WALKER, Mr William Anderson",Male,48.0,True,unknown,1st Class Passenger,True,Southampton,unknown,34.020833333333336,False
2158,"WALLCROFT, Miss Ellen 'Nellie'",Female,36.0,True,Cook,2nd Class Passenger,True,Southampton,14,21.0,True
1405,"WALLIS, Mrs Catherine Jane",Female,36.0,True,Matron,Victualling Crew,False,Southampton,unknown,0.0,False
1406,"WALPOLE, Mr James",Male,48.0,True,Chief Pantryman Steward,Victualling Crew,False,Belfast,unknown,0.0,False
1407,"WALSH, Miss Catherine",Female,42.0,True,Stewardess,Victualling Crew,False,Southampton,unknown,0.0,False
2159,"WARD, Miss Annie Moore",Female,37.0,True,Personal Maid,1st Class Passenger,True,Cherbourg,3,512.3291666666667,True
1410,"WARD, Mr Arthur",Male,23.0,True,Junior Assistant 4th. Engineer,Engineering Crew,False,Belfast,unknown,0.0,False
1411,"WARD, Mr Edward Bryon",Male,34.0,True,Bed Room Steward,Victualling Crew,False,Belfast,unknown,0.0,False
1408,"WARD, Mr James William",Male,31.0,True,Leading Fireman,Engineering Crew,False,Southampton,unknown,0.0,False
1409,"WARD, Mr Percy Thomas",Male,40.0,True,Bedroom Steward (1st Class),Victualling Crew,False,Belfast,unknown,0.0,False
2160,"WARD, Mr William",Male,37.0,True,Saloon Steward,Victualling Crew,False,Southampton,9,0.0,True
1412,"WARDNER, Mr Fred Albert",Male,40.0,True,Fireman,Engineering Crew,False,Southampton,unknown,0.0,False
2161,"WARE, Mrs Florence Louise",Female,32.0,True,unknown,2nd Class Passenger,True,Southampton,10,21.0,True
1415,"WARE, Mr Frederick",Male,35.0,True,Motor Fitter,3rd Class Passenger,True,Southampton,unknown,8.05,False
1414,"WARE, Mr John James",Male,46.0,True,Carpenter / Joiner,2nd Class Passenger,True,Southampton,unknown,21.0,False
1413,"WARE, Mr William Jeffery",Male,22.0,True,unknown,2nd Class Passenger,True,Southampton,unknown,10.5,False
1416,"WAREHAM, Mr Robert Arthur",Male,37.0,True,Bed Room Steward,Victualling Crew,False,Belfast,[246],0.0,False
2162,"WARREN, Mrs Anna Sophia",Female,60.0,True,unknown,1st Class Passenger,True,Cherbourg,5,75.25,True
1417,"WARREN, Mr Charles William",Male,31.0,True,Bricklayer,3rd Class Passenger,True,Southampton,unknown,7.55,False
1418,"WARREN, Mr Frank Manley",Male,63.0,True,unknown,1st Class Passenger,True,Cherbourg,unknown,75.25,False
1419,"WARWICK, Mr Tom",Male,25.0,True,Saloon Steward,Victualling Crew,False,Southampton,unknown,0.0,False
1420,"WATERIDGE, Mr Edward Lewis",Male,26.0,True,Fireman,Engineering Crew,False,Southampton,unknown,0.0,False
1421,"WATSON, Mr Ennis Hastings",Male,18.0,True,Apprentice Electrician,2nd Class Passenger,True,Belfast,unknown,0.0,False
1423,"WATSON, Mr William",Male,27.0,True,Fireman,Engineering Crew,False,Southampton,[158],0.0,False
1422,"WATSON, Mr William Albert",Male,14.0,False,Bell Boy,Victualling Crew,False,Southampton,unknown,0.0,False
2163,"WATT, Miss Robertha Josephine",Female,12.0,False,unknown,2nd Class Passenger,True,Southampton,9,15.75,True
2164,"WATT, Mrs Elizabeth",Female,40.0,True,unknown,2nd Class Passenger,True,Southampton,9,15.75,True
1424,"WAZNAH, Mr Yūsuf Ahmad",Male,23.0,True,Farmer,3rd Class Passenger,True,Cherbourg,unknown,7.2250000000000005,False
1425,"WEATHERSTON, MrThomas Herbert",Male,25.0,True,Saloon Steward (1st class),Victualling Crew,False,Belfast,unknown,0.0,False
1427,"WEBB, Mr Brook Holding",Male,50.0,True,Smoke Room Steward (1st class),Victualling Crew,False,Belfast,unknown,0.0,False
1426,"WEBB, Mr Samuel Francis",Male,28.0,True,Trimmer,Engineering Crew,False,Southampton,unknown,0.0,False
2165,"WEBBER, Miss Susan",Female,38.0,True,unknown,2nd Class Passenger,True,Southampton,12,13.0,True
1428,"WEBBER, Mr Francis Albert",Male,30.0,True,Leading Fireman,Engineering Crew,False,Southampton,unknown,0.0,False
1429,"WEBBER, Mr James",Male,66.0,True,Miner,3rd Class Passenger,True,Southampton,unknown,8.05,False
2166,"WEIKMAN, Mr Augustus Henry",Male,52.0,True,Barber,Victualling Crew,False,Southampton,unknown,0.0,True
1430,"WEIR, Colonel John",Male,61.0,True,Mining Engineer,1st Class Passenger,True,Southampton,unknown,26.55,False
2167,"WEISZ, Mrs Mathilde Françoise",Female,37.0,True,unknown,2nd Class Passenger,True,Southampton,10,26.0,True
1431,"WEISZ, Mr Léopold",Male,37.0,True,Stonemason and Carver,2nd Class Passenger,True,Southampton,[293],26.0,False
1432,"WELCH, Mr William Harold",Male,21.0,True,Cook,Victualling Crew,False,Southampton,unknown,0.0,False
2168,"WELLER, Mr William Clifford",Male,30.0,True,Able-bodied Seaman,Deck Crew,False,Belfast,7,0.0,True
2169,"WELLS, Master Ralph Lester",Male,2.0,False,unknown,2nd Class Passenger,True,Southampton,14,23.0,True
2170,"WELLS, Miss Joan",Female,4.0,False,unknown,2nd Class Passenger,True,Southampton,14,23.0,True
2171,"WELLS, Mrs Addie Dart",Female,29.0,True,unknown,2nd Class Passenger,True,Southampton,14,23.0,True
1433,"WENDEL, Mr Olof Edvin",Male,20.0,True,General Labourer,3rd Class Passenger,True,Southampton,unknown,7.854166666666666,False
2172,"WENNERSTRÖM, Mr August",Male,27.0,True,unknown,3rd Class Passenger,True,Southampton,A,7.795833333333333,True
2173,"WEST, Miss Barbara Joyce",Female,0.83,False,unknown,2nd Class Passenger,True,Southampton,11,27.75,True
2174,"WEST, Miss Constance Miriam",Female,4.0,False,unknown,2nd Class Passenger,True,Southampton,11,27.75,True
2175,"WEST, Mrs Ada Mary",Female,33.0,True,unknown,2nd Class Passenger,True,Southampton,11,27.75,True
1434,"WEST, Mr Edwy Arthur",Male,36.0,True,unknown,2nd Class Passenger,True,Southampton,unknown,27.75,False
1435,"WHEADON, Mr Edward Henry",Male,65.0,True,Farmer,2nd Class Passenger,True,Southampton,unknown,10.5,False
2176,"WHEAT, Mr Joseph Thomas",Male,30.0,True,Assistant Second Steward,Victualling Crew,False,Belfast,11,0.0,True
1436,"WHEELER, Mr Edwin Charles",Male,26.0,True,Servant,2nd Class Passenger,True,Southampton,unknown,12.875,False
2177,"WHEELTON, Mr Edenser Edward",Male,28.0,True,Saloon Steward (1st class),Victualling Crew,False,Belfast,11,0.0,True
2178,"WHILEMS, Mr Charles",Male,31.0,True,Factory Foreman,2nd Class Passenger,True,Southampton,9,13.0,True
2181,"WHITE, Mrs Ella",Female,55.0,True,unknown,1st Class Passenger,True,Cherbourg,8,135.63333333333333,True
1438,"WHITE, Mr Albert",Male,17.0,False,Trimmer,Engineering Crew,False,Southampton,unknown,0.0,False
2179,"WHITE, Mr Alfred",Male,32.0,True,Greaser,Engineering Crew,False,Southampton,4,0.0,True
1441,"WHITE, Mr Arthur",Male,37.0,True,Assistant Barber (1st Class),Victualling Crew,False,Southampton,[247],0.0,False
1443,"WHITE, Mr Edward Joseph",Male,27.0,True,Glory hole steward (3rd class),Victualling Crew,False,Southampton,[272],0.0,False
1442,"WHITE, Mr Frank Leonard",Male,27.0,True,Trimmer,Engineering Crew,False,Southampton,unknown,0.0,False
1439,"WHITE, Mr Leonard Lisle Oliver",Male,32.0,True,Saloon Steward,Victualling Crew,False,Belfast,unknown,0.0,False
1437,"WHITE, Mr Percival Wayland",Male,54.0,True,Manufacturer,1st Class Passenger,True,Southampton,unknown,77.2875,False
1440,"WHITE, Mr Richard Frasar",Male,21.0,True,unknown,1st Class Passenger,True,Southampton,[169],77.2875,False
2180,"WHITE, Mr William George",Male,23.0,True,Trimmer,Engineering Crew,False,Southampton,15,0.0,True
2182,"WHITELEY, Mr Thomas Arthur",Male,18.0,True,Saloon Steward,Victualling Crew,False,Southampton,unknown,0.0,True
1444,"WHITFORD, Mr Alfred Henry",Male,39.0,True,"Saloon Steward, 2nd Class",Victualling Crew,False,Southampton,unknown,0.0,False
1445,"WICK, Col. George Dennick",Male,57.0,True,unknown,1st Class Passenger,True,Southampton,unknown,164.86666666666667,False
2183,"WICK, Miss Mary Natalie",Female,31.0,True,unknown,1st Class Passenger,True,Southampton,8,164.86666666666667,True
2184,"WICK, Mrs Mary Peebles",Female,45.0,True,unknown,1st Class Passenger,True,Southampton,8,164.86666666666667,True
1446,"WIDEGREN, Mr Carl Peter",Male,51.0,True,Seaman,3rd Class Passenger,True,Southampton,unknown,7.75,False
2185,"WIDENER, Mrs Eleanor",Female,50.0,True,unknown,1st Class Passenger,True,Southampton,4,211.5,True
1448,"WIDENER, Mr George Dunton",Male,50.0,True,Banker,1st Class Passenger,True,Southampton,unknown,211.5,False
1447,"WIDENER, Mr Harry Elkins",Male,27.0,True,Bibliophile,1st Class Passenger,True,Southampton,unknown,211.5,False
2186,"WIDGERY, Mr Isaac George",Male,37.0,True,Bath Steward,Victualling Crew,False,Southampton,unknown,0.0,True
1450,"WIKLUND, Mr Jakob Alfred",Male,17.0,False,General Labourer,3rd Class Passenger,True,Southampton,[314],6.495833333333334,False
1449,"WIKLUND, Mr Karl Johan",Male,18.0,True,General Labourer,3rd Class Passenger,True,Southampton,unknown,6.495833333333334,False
1451,"WILDE, Mr Henry Tingle",Male,39.0,True,Chief Officer,Deck Crew,False,Southampton,unknown,0.0,False
2187,"WILKES, Mrs Ellen",Female,47.0,True,unknown,3rd Class Passenger,True,Southampton,16,7.0,True
2188,"WILKINSON, Mrs Elizabeth Anne",Female,30.0,True,unknown,2nd Class Passenger,True,Southampton,16,26.0,True
2189,"WILLARD, Miss Constance",Female,21.0,True,unknown,1st Class Passenger,True,Southampton,8,26.55,True
1452,"WILLER, Mr Aaron",Male,37.0,True,unknown,3rd Class Passenger,True,Cherbourg,unknown,8.712499999999999,False
1453,"WILLEY, Mr Edward John",Male,21.0,True,Farm Labourer,3rd Class Passenger,True,Southampton,unknown,7.55,False
1459,"WILLIAMS, Mr Arthur John",Male,42.0,True,Storekeeper (1st Class),Victualling Crew,False,Southampton,unknown,0.0,False
1456,"WILLIAMS, Mr Charles Duane",Male,51.0,True,Lawyer,1st Class Passenger,True,Cherbourg,unknown,61.37916666666667,False
2190,"WILLIAMS, Mr Charles Eugene",Male,23.0,True,Sportsman,2nd Class Passenger,True,Southampton,14,13.0,True
1454,"WILLIAMS, Mr Fletcher Fellowes Lambert",Male,43.0,True,Businessman,1st Class Passenger,True,Southampton,unknown,35.0,False
1457,"WILLIAMS, Mr Howard Hugh",Male,28.0,True,Carman,3rd Class Passenger,True,Southampton,unknown,8.05,False
1455,"WILLIAMS, Mr Leslie",Male,24.0,True,Pugilist,3rd Class Passenger,True,Southampton,[14],16.1,False
2191,"WILLIAMS, Mr Richard Norris",Male,21.0,True,Sportsman,1st Class Passenger,True,Cherbourg,A,61.37916666666667,True
1458,"WILLIAMS, Mr Samuel Solomon",Male,28.0,True,Fireman,Engineering Crew,False,Southampton,unknown,0.0,False
2192,"WILLIAMS, Mr Walter John",Male,28.0,True,Saloon Steward (2nd class),Victualling Crew,False,Southampton,unknown,0.0,True
1460,"WILLIAMSON, Mr James Bertram",Male,35.0,True,Postal Clerk / Postman,Victualling Crew,False,Southampton,unknown,0.0,False
1461,"WILLIS, Mr William",Male,59.0,True,3rd Class Packer Steward,Victualling Crew,False,Southampton,unknown,0.0,False
1462,"WILLSHER, Mr William Aubrey",Male,33.0,True,Butcher,Victualling Crew,False,Southampton,unknown,0.0,False
2193,"WILSON, Miss Helen Alice",Female,33.0,True,Personal Maid,1st Class Passenger,True,Cherbourg,3,134.5,True
1463,"WILSON, Mr Herbert 'Bertie'",Male,28.0,True,Senior Assistant 2nd Engineer,Engineering Crew,False,Belfast,unknown,0.0,False
1464,"WILTON, Mr William Edward",Male,53.0,True,Trimmer,Engineering Crew,False,Southampton,unknown,0.0,False
2194,"WINDEBANK, Mr Alfred Edgar",Male,38.0,True,Cook,Victualling Crew,False,Southampton,13,0.0,True
1465,"WINDELØV, Mr Einar",Male,21.0,True,Dairy Worker,3rd Class Passenger,True,Southampton,unknown,7.25,False
1466,"WINSER, Mr Rowland",Male,36.0,True,Steward,Victualling Crew,False,Southampton,unknown,0.0,False
1467,"WIRZ, Mr Albert",Male,17.0,False,Farmer,3rd Class Passenger,True,Southampton,[131],8.6625,False
1468,"WISEMAN, Mr Philippe",Male,53.0,True,Merchant,3rd Class Passenger,True,Southampton,unknown,7.25,False
1469,"WITCHER, Mr Albert Ernest",Male,39.0,True,Fireman,Engineering Crew,False,Southampton,unknown,0.0,False
1470,"WITT, Mr Henry Dennis",Male,37.0,True,Fireman,Engineering Crew,False,Southampton,unknown,0.0,False
2195,"WITTER, Mr James William Cheetham",Male,31.0,True,Smoke Room Steward (2nd Class),Victualling Crew,False,Southampton,unknown,0.0,True
1471,"WITTEVRONGEL, MrCamilius Aloysius",Male,36.0,True,Farmer,3rd Class Passenger,True,Southampton,unknown,9.5,False
1472,"WITTMAN, Mr Henry",Male,38.0,True,Bathroom Steward (1st Class),Victualling Crew,False,Southampton,[315],0.0,False
1473,"WITTS, Mr William Francis",Male,35.0,True,Trimmer,Engineering Crew,False,Southampton,unknown,0.0,False
1474,"WOOD, Mr Henry",Male,31.0,True,Trimmer,Engineering Crew,False,Southampton,unknown,0.0,False
1475,"WOOD, Mr James Thomas",Male,49.0,True,"Assistant Saloon Steward, 2nd Class",Victualling Crew,False,Southampton,unknown,0.0,False
1476,"WOODFORD, MrFrederick Ernest",Male,40.0,True,Greaser,Engineering Crew,False,Southampton,[163],0.0,False
1477,"WOODWARD, Mr John Wesley",Male,32.0,True,Musician,2nd Class Passenger,True,Southampton,unknown,0.0,False
1478,"WOODY, Mr Oscar Scott",Male,41.0,True,Postal Clerk / Postman,Victualling Crew,False,Southampton,[167],0.0,False
2196,"WOOLNER, Mr Hugh",Male,45.0,True,Businessman,1st Class Passenger,True,Southampton,D,35.5,True
1479,"WORMALD, Mr Henry Frederick Charles",Male,45.0,True,Saloon Steward,Victualling Crew,False,Southampton,[144],0.0,False
1480,"WORTHMAN, Mr William Henry",Male,37.0,True,Fireman,Engineering Crew,False,Southampton,unknown,0.0,False
1481,"WRAPSON, Mr Frederick Bernard",Male,18.0,True,Assistant Pantryman Steward,Victualling Crew,False,Belfast,unknown,0.0,False
2197,"WRIGHT, Miss Marion",Female,26.0,True,unknown,2nd Class Passenger,True,Southampton,9,13.5,True
1483,"WRIGHT, Mr Frederick",Male,24.0,True,Squash racquet court attendant,Victualling Crew,False,Southampton,unknown,0.0,False
1482,"WRIGHT, Mr George",Male,62.0,True,Businessman,1st Class Passenger,True,Southampton,unknown,26.55,False
2198,"WRIGHT, Mr William",Male,47.0,True,Glory Hole Steward,Victualling Crew,False,Southampton,13,0.0,True
1484,"WYETH, Mr James Robert",Male,25.0,True,Fireman,Engineering Crew,False,Southampton,unknown,0.0,False
2199,"WYNN, Mr William",Male,41.0,True,Quartermaster,Deck Crew,False,Belfast,9,0.0,True
2200,"YAZBAK, Mrs Sīlānah Iskandar Nāsīf Abī Dāghir",Female,17.0,False,unknown,3rd Class Passenger,True,Cherbourg,unknown,14.454166666666666,True
1485,"YAZBAK, Mr Antūn Mūsà",Male,27.0,True,General Labourer,3rd Class Passenger,True,Cherbourg,C,14.454166666666666,False
2201,"YEARSLEY, Mr Harry",Male,40.0,True,First class saloon steward,Victualling Crew,False,Southampton,9,0.0,True
1486,"YONKOV, Mr Lazar “Lalyo”",Male,23.0,True,General Labourer,3rd Class Passenger,True,Southampton,unknown,7.895833333333333,False
2202,"YOUNG, Miss Marie Grice",Female,36.0,True,unknown,1st Class Passenger,True,Cherbourg,8,135.63333333333333,True
1487,"YOUNG, Mr Francis James",Male,32.0,True,Fireman,Engineering Crew,False,Southampton,unknown,0.0,False
1488,"YOUSSIFF (SAM'AAN), MrGerios",Male,45.0,True,unknown,3rd Class Passenger,True,Cherbourg,unknown,7.229166666666667,False
1489,"YVOIS, Miss Henriette Virginie",Female,22.0,True,unknown,2nd Class Passenger,True,Southampton,unknown,13.0,False
2203,"YŪSUF, Miss Nabīah (Mary)",Female,2.0,False,unknown,3rd Class Passenger,True,Cherbourg,C,22.358333333333334,True
2204,"YŪSUF, Mrs Kātrīn",Female,23.0,True,unknown,3rd Class Passenger,True,Cherbourg,C,22.358333333333334,True
1490,"ZAKARIAN, MrMapriededer",Male,22.0,True,unknown,3rd Class Passenger,True,Cherbourg,[304],7.2250000000000005,False
1491,"ZAKARIAN, Mr Ortin",Male,27.0,True,General Labourer,3rd Class Passenger,True,Cherbourg,unknown,7.2250000000000005,False
1492,"ZANETTI, Sig. Minio",Male,20.0,True,Assistant Waiter,Restaurant Staff,False,Southampton,unknown,0.0,False
1493,"ZARRACCHI, Sig. L.",Male,26.0,True,Wine Butler,Restaurant Staff,False,Southampton,unknown,0.0,False
1494,"ZIMMERMANN, Mr Leo",Male,29.0,True,Farmer,3rd Class Passenger,True,Southampton,unknown,7.875,False
14,"ÄIJÖ-NIRVA, Mr Isakki Antonpoika",Male,41.0,True,General Labourer,3rd Class Passenger,True,Southampton,unknown,7.125,False
8,"ÅDAHL, Mr Mauritz",Male,30.0,True,Carpenter / Joiner,3rd Class Passenger,True,Southampton,[72],7.25,False
995,"ÖDAHL, Mr Nils Martin",Male,23.0,True,General Labourer,3rd Class Passenger,True,Southampton,unknown,9.225,False
